data_snapshot;area;conhecimento_total_area;hhi_conhecimento;share_top1;share_top2;analista_top1;analista_top2;n_analistas_com_conhecimento;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00;Concorrencial;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Contencioso;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Contratos;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Direito digital;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Direito financeiro;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Governança;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Propriedade intelectual;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Regulatório;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Societário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Trabalhista;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-01 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Concorrencial;1,6123005238174133;0,10125970881470778;0,1336710251289891;0,22992980011465697;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Contencioso;1,5634157060895626;0,10004814640206255;0,10658268652271251;0,20585127690907778;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Contratos;1,976474185528342;0,14131350915146626;0,2928262998444965;0,37181846555743203;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Direito digital;1,5595309472509546;0,10002109468429597;0,10435720275708782;0,20387306911741138;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Direito financeiro;1,601752044465244;0,10086898063600407;0,12796573926081103;0,2248584348984987;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Governança;1,588290845920774;0,10047036785599371;0,12057501082367461;0,218288898509933;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Propriedade intelectual;1,5634157060895626;0,10004814640206255;0,10658268652271251;0,20585127690907778;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Regulatório;1,6183286011160352;0,10151273561419441;0,13689799524059493;0,23279821799163994;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Societário;2,3321422225412136;0,14442440724608052;0,24964264153506388;0,46479461117871906;Abel;Caim;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Trabalhista;1,5634157060895626;0,10004814640206255;0,10658268652271251;0,20585127690907778;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-01-29 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Concorrencial;1,6879832963157009;0,10584252266363284;0,17251393243556404;0,2644568288316125;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Contencioso;1,6111092877019826;0,10121223558730885;0,1330304712133808;0,22936041885633848;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Contratos;2,3057784547615445;0,19273498569147754;0,3888634300891428;0,46113101753351493;Abraão;Davi;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Direito digital;1,5796978938164892;0,10027707153111101;0,11579127537597676;0,21403668922309044;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Direito financeiro;1,828379265433676;0,12056749492748293;0,23605420035682337;0,320937066983843;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Governança;1,6332835477861611;0,10223013161497753;0,14480087558831625;0,23982300052294778;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Propriedade intelectual;1,575514955048602;0,10020081545404658;0,11344373120238328;0,21194998329100737;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Regulatório;1,7210476390842036;0,10868508222385173;0,18841139067714388;0,2785879028241279;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Societário;3,067246415257646;0,19247109455173048;0,2923250360597133;0,5844361434518539;Abel;Caim;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Trabalhista;1,5643984121828347;0,10005670594931408;0,10714390330160443;0,20635013626809284;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-02-26 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Concorrencial;1,782355562055666;0,11503570750785011;0,21632771276469379;0,30340241134639445;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Contencioso;1,6997768744895534;0,10680432215005303;0,1782552869462998;0,2695602550633776;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Contratos;2,4642839732335866;0,18830114233624623;0,3796558589219559;0,48143366870940796;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Direito digital;1,5938160380775828;0,10062008610294951;0,12362366382791934;0,22099881229148388;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Direito financeiro;1,9547656222247138;0,1382119729901442;0,28544750117251466;0,3648422232644575;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Governança;1,6515928593635598;0,1032738662684424;0,15428148525600754;0,24825020911645115;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Propriedade intelectual;1,5904866131366302;0,10052751714021269;0,12178911256089683;0,21936810005413052;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Regulatório;1,802610518973455;0,11739819013847586;0,22513341330207642;0,3112297007129568;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Societário;3,8712817127187633;0,16775124720174076;0,251493090778144;0,5024511673030392;Caim;Abel;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Trabalhista;1,5643984121828347;0,10005670594931408;0,10714390330160443;0,20635013626809284;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-03-26 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Concorrencial;1,8060197739560078;0,11780731476013448;0,2265961424535559;0,3125299044031608;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Contencioso;1,7012699372971267;0,10693031314594931;0,17897646378101753;0,27020130113868224;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Contratos;2,723405804936155;0,1796441473120831;0,3435330301455168;0,5258305260781041;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Direito digital;1,6332835477861611;0,10223013161497753;0,14480087558831622;0,23982300052294775;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Direito financeiro;2,126947684627175;0,16576800353274454;0,3432924231854952;0,4162599317204402;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Governança;1,668010883404401;0,1043549829344895;0,16260578760019373;0,25564958897795;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Propriedade intelectual;1,5904866131366302;0,10052751714021269;0,12178911256089683;0,21936810005413052;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Regulatório;1,8077277016936013;0,11801347377406257;0,22732684868736966;0,3131794210554397;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Societário;4,565109969578251;0,15980998467626276;0,21326991237726858;0,42608612464469353;Caim;Abel;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Trabalhista;1,5653857412059051;0,10006599847646544;0,10770705059143261;0,206850711636829;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-04-23 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Concorrencial;1,8060197739560078;0,11780731476013448;0,2265961424535559;0,3125299044031608;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Contencioso;1,757590410408417;0,11231669714719689;0,20528545688972058;0,2935870727908627;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Contratos;2,9400873120579267;0,1844622203270098;0,3182149879184181;0,5607763441220648;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Direito digital;1,6345607300463176;0,10229715399649791;0,1454690949640313;0,24041697330136114;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Direito financeiro;2,184824117781542;0,1755095767506483;0,36068873983274286;0,4317233242957714;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Governança;1,743069774577135;0,11081644454717199;0,19866509054602244;0,28770230270757546;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Propriedade intelectual;1,5949353989343935;0,10065279527218485;0,12423872407876184;0,22154553251445497;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Regulatório;1,81114996548804;0,11842894906494122;0,22878685553443365;0,3144772049194966;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Societário;5,647518727349916;0,14120245006447665;0,17544225082004547;0,34783665094652516;Davi;Caim;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Trabalhista;1,5653857412059051;0,10006599847646544;0,10770705059143261;0,206850711636829;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-05-21 09:00:00;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Concorrencial;1,8060197739560078;0,11780731476013448;0,2265961424535559;0,3125299044031608;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Contencioso;1,757590410408417;0,11231669714719689;0,20528545688972058;0,2935870727908627;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Contratos;3,0807705158906398;0,19122673102047488;0,3036837192708379;0,5808334664521133;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Direito digital;1,6502546148275372;0,10319166144196307;0,1535956649158004;0,247640591036267;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Direito financeiro;2,232101189721667;0,18355769030079047;0,3742296870703671;0,4437597218403263;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Governança;1,7674161726252253;0,11337208576611647;0,20970358786067497;0,2975143003206;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Propriedade intelectual;1,5960595407690523;0,10068644224767781;0,12485554310229455;0,2220938160909285;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Regulatório;1,9126623177218653;0,13200470611297255;0,2697181059924818;0,35086053865998384;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Societário;6,5479702578806345;0,13447851176841363;0,1526269922676342;0,30474580467725954;Davi;Esaú;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Trabalhista;1,5653857412059051;0,10006599847646544;0,10770705059143261;0,206850711636829;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-06-18 09:00:00;Tributário;1,6168308990800413;0,1014025106725445;0,13552458464444586;0,232087543998716;Abraão;Abel;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Concorrencial;1,8335825075608025;0,12122816080284106;0,23822208478588708;0,322864075365233;Davi;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Contencioso;1,757590410408417;0,11231669714719689;0,20528545688972058;0,2935870727908627;Eva;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Contratos;3,147998864663471;0,1951871439392664;0,2971982801479261;0,589785145001803;Abraão;Adão;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Direito digital;1,6666176353382922;0,10425813518978899;0,16190574828568113;0,25502733180949433;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Direito financeiro;2,2557897587027393;0,18424630378356197;0,3753205366852544;0,44918958652199825;Adão;Abel;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Governança;1,891487857915251;0,12899567202972062;0,26154288850564905;0,34359367867168805;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Propriedade intelectual;1,5960595407690523;0,10068644224767781;0,12485554310229455;0,2220938160909285;Esaú;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
2026-07-16 09:00:00;Regulatório;2,0178780046868545;0,1479769936261336;0,3077962806777837;0,3847078050469188;Adão;Jacó;10;cenario_2_concentrado_societario;10;cenario_2_concentrado_societario_10_analistas
