data_snapshot;area;conhecimento_total_area;hhi_conhecimento;share_top1;share_top2;analista_top1;analista_top2;n_analistas_com_conhecimento;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;Concorrencial;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Contencioso;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Contratos;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Direito digital;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Direito financeiro;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Governança;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Propriedade intelectual;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Regulatório;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Societário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Trabalhista;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Concorrencial;1,6322711928435443;0,10045695388739317;0,11467074665270903;0,22416988861483783;Noé;Esaú;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Contencioso;1,5994606760566294;0,10079307771813714;0,12671647331373354;0,22374797627887427;Noé;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Contratos;1,8568175473760629;0,11086481355534056;0,17214478563089003;0,33133732584235465;Davi;Adão;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Direito digital;1,5744809878798791;0,1001837987405787;0,1128615266014902;0,2114324680902135;Esaú;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Direito financeiro;1,628222299506365;0,1019733255140317;0,14214253151661058;0,23746002801476496;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Governança;1,6666176353382922;0,10425813518978899;0,16190574828568113;0,25502733180949433;Isaque;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Propriedade intelectual;1,5631834022851836;0,10000985954703337;0,10167509587955144;0,20335019175910288;Esaú;Abel;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Regulatório;1,672217621803067;0,10465299275138534;0,1647123904383606;0,2575221248340983;Caim;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Societário;1,8636392638756192;0,10839364371311015;0,16579987073068067;0,31133673973698295;Abel;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Trabalhista;1,5643436091487417;0,10004753878663114;0,10651946614050135;0,20632233264471656;Abraão;Abel;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-15 09:00:00.000000000;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Concorrencial;1,8411147407079034;0,10267514274653779;0,12707559850803513;0,24940379570011378;Abraão;Noé;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Contencioso;1,702767127593188;0,10705758807991364;0,1796983642989131;0,27084299048792276;Noé;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Contratos;2,3029908164406523;0,14297893839048612;0,24530543808868838;0,46088165971489714;Davi;Adão;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Direito digital;1,8060197739560078;0,11780731476013448;0,2265961424535559;0,3125299044031608;Esaú;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Direito financeiro;1,782355562055666;0,11503570750785011;0,21632771276469379;0,30340241134639445;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Governança;1,9267516937874314;0,1340504514323218;0,27505829397400633;0,35560737242133894;Isaque;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Propriedade intelectual;1,5775803700482776;0,10007167455006681;0,10750326532607572;0,20825047625885731;Noé;Esaú;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Regulatório;1,8773774118790645;0,12703743972184184;0,25599261440740595;0,33866010169547195;Caim;Jacó;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Societário;2,578155997566645;0,14381067133846515;0,2596882054430282;0,4277654674728988;Eva;Abel;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Trabalhista;1,5671318347065948;0,10004600583182408;0,10632994775326407;0,20655023066232375;Abraão;Abel;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_3_sobrecarga;10;cenario_3_sobrecarga_10_analistas
