data_snapshot;area;conhecimento_total_area;hhi_conhecimento;share_top1;share_top2;analista_top1;analista_top2;n_analistas_com_conhecimento;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;Concorrencial;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Contencioso;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Contratos;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Direito digital;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Direito financeiro;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Governança;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Propriedade intelectual;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Regulatório;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Societário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
2026-01-01 09:00:00.000000000;Trabalhista;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_1_base;10;cenario_1_base_10_analistas
