data_snapshot;area;conhecimento_total_area;hhi_conhecimento;share_top1;share_top2;analista_top1;analista_top2;n_analistas_com_conhecimento;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;Concorrencial;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Contencioso;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Contratos;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Direito digital;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Direito financeiro;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Governança;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Propriedade intelectual;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Regulatório;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Societário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Trabalhista;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-01 09:00:00.000000000;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Concorrencial;1,788701430463298;0,11250427888454767;0,20537014970344605;0,30587376657392656;Davi;Adão;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Contencioso;1,6997768744895534;0,10680432215005303;0,1782552869462998;0,2695602550633776;Esaú;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Contratos;2,3173893293789267;0,13892767356458435;0,23248235365941214;0,44900401720023353;Abraão;Isaque;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Direito digital;1,5785249016017446;0,1002354156363436;0,11454639605390952;0,2134526446865231;Isaque;Caim;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Direito financeiro;1,6423231036214399;0,10272338014228521;0,1495080006469325;0,24400711168616224;Abel;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Governança;1,668010883404401;0,1043549829344895;0,16260578760019373;0,25564958897795;Caim;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Propriedade intelectual;1,5904866131366302;0,10052751714021269;0,12178911256089683;0,21936810005413052;Adão;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Regulatório;1,6982879591813567;0,10667961451749336;0,1775348506527485;0,26891986724688755;Abel;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Societário;2,8339740000645848;0,1475993713397324;0,2191605655838645;0,42520283552141036;Eva;Noé;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Trabalhista;1,5653857412059051;0,10006599847646544;0,10770705059143261;0,206850711636829;Adão;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-01-29 09:00:00.000000000;Tributário;1,5519807333141484;0,09999999999999998;0,09999999999999999;0,19999999999999998;Jacó;Eva;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Concorrencial;1,9688667730410665;0,13537631585335633;0,2780844446275615;0,36939126422779966;Davi;Adão;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Contencioso;1,777350201605703;0,1144706038381147;0,21412074068416853;0,3014406583859276;Esaú;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Contratos;2,9842200885812673;0,18686109196871958;0,2979707521439958;0,5721253214678703;Abraão;Isaque;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Direito digital;1,6342114508453403;0,10222224030647103;0,14471865784632162;0,2402546279986747;Isaque;Caim;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Direito financeiro;2,0922953826683406;0,16001917220836526;0,33241612462892667;0,4065921107812681;Abel;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Governança;1,893252718630867;0,12924331545009463;0,26223126673081604;0,344205570427392;Caim;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
2026-02-26 09:00:00.000000000;Propriedade intelectual;1,5960595407690523;0,10068644224767781;0,12485554310229455;0,2220938160909285;Adão;Jacó;10;cenario_4_concentrado_societario_sobrecarga;10;cenario_4_concentrado_societario_sobrecarga_10_analistas
