data_snapshot;area;conhecimento_total_area;hhi_conhecimento;share_top1;share_top2;analista_top1;analista_top2;n_analistas_com_conhecimento;cenario;n_analistas_cenario;execucao
2026-01-01 09:00:00.000000000;Concorrencial;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Contencioso;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Contratos;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Direito digital;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Direito financeiro;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Governança;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Propriedade intelectual;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Regulatório;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Societário;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Trabalhista;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-01 09:00:00.000000000;Tributário;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Concorrencial;1,0978214860953182;0,1429501379489685;0,15178519296384146;0,29315432746986786;Caim;Jacó;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Contencioso;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Contratos;1,3074505572642297;0,15444289453115864;0,22946990187629024;0,40648588021500975;Adão;Davi;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Direito digital;1,0910712882215305;0,14287294530668623;0,14653749022545895;0,2887812418545491;Esaú;Jacó;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Direito financeiro;1,0978214860953182;0,1429501379489685;0,15178519296384146;0,29315432746986786;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Governança;1,0978214860953182;0,1429501379489685;0,15178519296384146;0,29315432746986786;Esaú;Jacó;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Propriedade intelectual;1,0863865133199038;0,1428571428571429;0,14285714285714288;0,28571428571428575;Jacó;Eva;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Regulatório;1,0988041921885903;0,14296661243513994;0,15254378659244586;0,2937864888270382;Caim;Jacó;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
2026-01-15 09:00:00.000000000;Societário;1,4018247795398457;0,16110995131368136;0,2324212459036409;0,4464426810091087;Eva;Abraão;7;cenario_2_concentrado_societario;7;cenario_2_concentrado_societario_7_analistas
